rho,source,destination,count
0.85,16,32,347
0.85,16,33,121
0.85,16,34,232
0.85,16,35,115
0.85,16,36,86
0.85,16,37,116
0.85,16,38,93
0.85,16,39,214
0.85,16,40,182
0.85,16,41,446
0.85,16,42,517
0.85,16,43,306
0.85,16,44,229
0.85,16,45,123
0.85,17,1,224
0.85,17,2,429
0.85,17,3,267
0.85,17,4,949
0.85,17,5,536
0.85,17,6,462
0.85,17,7,106
0.85,17,8,410
0.85,17,9,223
0.85,17,10,892
0.85,17,11,673
0.85,17,12,183
0.85,17,13,571
0.85,17,14,2494
0.85,17,15,1193
0.85,17,16,653
0.85,17,17,2866
0.85,17,18,230
0.85,17,19,832
0.85,17,20,287
0.85,17,21,854
0.85,17,22,436
0.85,17,23,658
0.85,17,24,1001
0.85,17,25,2894
0.85,17,26,141
0.85,17,27,89
0.85,17,28,339
0.85,17,29,62
0.85,17,30,242
0.85,17,31,136
0.85,17,32,510
0.85,17,33,241
0.85,17,34,638
0.85,17,35,226
0.85,17,36,199
0.85,17,37,272
0.85,17,38,243
0.85,17,39,460
0.85,17,40,345
0.85,17,41,894
0.85,17,42,745
0.85,17,43,445
0.85,17,44,320
0.85,17,45,170
0.85,18,1,139
0.85,18,2,348
0.85,18,3,246
0.85,18,4,356
0.85,18,5,344
0.85,18,6,199
0.85,18,7,75
0.85,18,8,334
0.85,18,9,176
0.85,18,10,369
0.85,18,11,272
0.85,18,12,101
0.85,18,13,154
0.85,18,14,251
0.85,18,15,214
0.85,18,16,164
0.85,18,17,273
0.85,18,18,1729
0.85,18,19,545
0.85,18,20,395
0.85,18,21,211
0.85,18,22,135
0.85,18,23,741
0.85,18,24,358
0.85,18,25,884
0.85,18,26,146
0.85,18,27,51
0.85,18,28,272
0.85,18,29,47
0.85,18,30,160
0.85,18,31,91
0.85,18,32,242
0.85,18,33,92
0.85,18,34,212
0.85,18,35,117
0.85,18,36,113
0.85,18,37,199
0.85,18,38,158
0.85,18,39,295
0.85,18,40,385
0.85,18,41,1880
0.85,18,42,2144
0.85,18,43,677
0.85,18,44,348
0.85,18,45,177
0.85,19,1,413
0.85,19,2,973
0.85,19,3,999
0.85,19,4,2010
0.85,19,5,1825
0.85,19,6,624
0.85,19,7,171
0.85,19,8,760
0.85,19,9,521
0.85,19,10,617
0.85,19,11,602
0.85,19,12,210
0.85,19,13,362
0.85,19,14,1185
0.85,19,15,504
0.85,19,16,978
0.85,19,17,940
0.85,19,18,528
0.85,19,19,4256
0.85,19,20,1361
0.85,19,21,674
0.85,19,22,284
0.85,19,23,1117
0.85,19,24,654
0.85,19,25,1918
0.85,19,26,259
0.85,19,27,105
0.85,19,28,545
0.85,19,29,82
0.85,19,30,372
0.85,19,31,243
0.85,19,32,731
0.85,19,33,264
0.85,19,34,478
0.85,19,35,240
0.85,19,36,231
0.85,19,37,292
0.85,19,38,227
0.85,19,39,459
0.85,19,40,490
0.85,19,41,1393
0.85,19,42,2298
0.85,19,43,1498
0.85,19,44,745
0.85,19,45,406
0.85,20,1,210
0.85,20,2,532
0.85,20,3,516
0.85,20,4,693
0.85,20,5,707
0.85,20,6,240
0.85,20,7,96
0.85,20,8,375
0.85,20,9,248
0.85,20,10,303
0.85,20,11,242
0.85,20,12,99
0.85,20,13,181
0.85,20,14,497
0.85,20,15,230
0.85,20,16,289
0.85,20,17,292
0.85,20,18,460
0.85,20,19,1553
0.85,20,20,1918
0.85,20,21,289
0.85,20,22,152
0.85,20,23,571
0.85,20,24,312
0.85,20,25,875
0.85,20,26,154
0.85,20,27,57
0.85,20,28,302
0.85,20,29,43
0.85,20,30,202
0.85,20,31,121
0.85,20,32,363
0.85,20,33,100
0.85,20,34,239
0.85,20,35,99
0.85,20,36,102
0.85,20,37,149
0.85,20,38,145
0.85,20,39,241
0.85,20,40,271
0.85,20,41,864
0.85,20,42,2287
0.85,20,43,1298
0.85,20,44,453
0.85,20,45,215
0.85,21,1,288
0.85,21,2,467
0.85,21,3,277
0.85,21,4,1107
0.85,21,5,681
0.85,21,6,1189
0.85,21,7,147
0.85,21,8,420
0.85,21,9,315
0.85,21,10,575
0.85,21,11,644
0.85,21,12,207
0.85,21,13,490
0.85,21,14,2027
0.85,21,15,1086
0.85,21,16,338
0.85,21,17,740
0.85,21,18,171
0.85,21,19,513
0.85,21,20,188
0.85,21,21,2762
0.85,21,22,972
0.85,21,23,310
0.85,21,24,574
0.85,21,25,1147
0.85,21,26,191
0.85,21,27,73
0.85,21,28,385
0.85,21,29,64
0.85,21,30,338
0.85,21,31,206
0.85,21,32,927
0.85,21,33,566
0.85,21,34,934
0.85,21,35,342
0.85,21,36,290
0.85,21,37,277
0.85,21,38,213
0.85,21,39,319
0.85,21,40,273
0.85,21,41,596
0.85,21,42,493
0.85,21,43,372
0.85,21,44,327
0.85,21,45,230
0.85,22,1,290
0.85,22,2,402
0.85,22,3,234
0.85,22,4,699
0.85,22,5,508
0.85,22,6,1044
0.85,22,7,147
0.85,22,8,503
0.85,22,9,321
0.85,22,10,810
0.85,22,11,1069
0.85,22,12,272
0.85,22,13,756
0.85,22,14,937
0.85,22,15,1249
0.85,22,16,266
0.85,22,17,554
0.85,22,18,165
0.85,22,19,447
0.85,22,20,147
0.85,22,21,1596
0.85,22,22,2997
0.85,22,23,300
0.85,22,24,702
0.85,22,25,1083
0.85,22,26,209
0.85,22,27,85
0.85,22,28,457
0.85,22,29,108
0.85,22,30,373
0.85,22,31,218
0.85,22,32,973
0.85,22,33,1315
0.85,22,34,2565
0.85,22,35,672
0.85,22,36,407
0.85,22,37,479
0.85,22,38,285
0.85,22,39,408
0.85,22,40,332
0.85,22,41,590
0.85,22,42,416
0.85,22,43,323
0.85,22,44,318
0.85,22,45,208
0.85,23,1,271
0.85,23,2,550
0.85,23,3,400
0.85,23,4,862
0.85,23,5,605
0.85,23,6,450
0.85,23,7,110
0.85,23,8,503
0.85,23,9,321
0.85,23,10,910
0.85,23,11,639
0.85,23,12,215
0.85,23,13,355
0.85,23,14,835
0.85,23,15,568
0.85,23,16,494
0.85,23,17,852
0.85,23,18,957
0.85,23,19,1440
0.85,23,20,619
0.85,23,21,525
0.85,23,22,266
0.85,23,23,3798
0.85,23,24,1007
0.85,23,25,3761
0.85,23,26,228
0.85,23,27,85
0.85,23,28,438
0.85,23,29,54
0.85,23,30,277
0.85,23,31,175
0.85,23,32,515
0.85,23,33,206
0.85,23,34,498
0.85,23,35,224
0.85,23,36,279
0.85,23,37,360
0.85,23,38,322
0.85,23,39,725
0.85,23,40,720
0.85,23,41,2980
0.85,23,42,2246
0.85,23,43,793
0.85,23,44,505
0.85,23,45,302
0.85,24,1,234
0.85,24,2,420
0.85,24,3,289
0.85,24,4,654
0.85,24,5,501
0.85,24,6,451
0.85,24,7,136
0.85,24,8,512
0.85,24,9,321
0.85,24,10,3874
0.85,24,11,1621
0.85,24,12,632
0.85,24,13,1248
0.85,24,14,849
0.85,24,15,1547
0.85,24,16,330
0.85,24,17,894
0.85,24,18,369
0.85,24,19,631
0.85,24,20,275
0.85,24,21,560
0.85,24,22,414
0.85,24,23,748
0.85,24,24,5874
0.85,24,25,4454
0.85,24,26,251
0.85,24,27,109
0.85,24,28,474
0.85,24,29,63
0.85,24,30,330
0.85,24,31,151
0.85,24,32,555
0.85,24,33,304
0.85,24,34,978
0.85,24,35,488
0.85,24,36,459
0.85,24,37,701
0.85,24,38,932
0.85,24,39,2116
0.85,24,40,1169
0.85,24,41,2124
0.85,24,42,813
0.85,24,43,451
0.85,24,44,380
0.85,24,45,223
0.85,25,1,458
0.85,25,2,912
0.85,25,3,569
0.85,25,4,1621
0.85,25,5,1073
0.85,25,6,845
0.85,25,7,220
0.85,25,8,965
0.85,25,9,606
0.85,25,10,3120
0.85,25,11,1827
0.85,25,12,680
0.85,25,13,1414
0.85,25,14,2635
0.85,25,15,2062
0.85,25,16,822
0.85,25,17,2757
0.85,25,18,813
0.85,25,19,1781
0.85,25,20,719
0.85,25,21,1143
0.85,25,22,736
0.85,25,23,2693
0.85,25,24,4575
0.85,25,25,16040
0.85,25,26,399
0.85,25,27,179
0.85,25,28,842
0.85,25,29,118
0.85,25,30,541
0.85,25,31,331
0.85,25,32,1067
0.85,25,33,542
0.85,25,34,1425
0.85,25,35,647
0.85,25,36,593
0.85,25,37,893
0.85,25,38,916
0.85,25,39,2104
0.85,25,40,1690
0.85,25,41,4681
0.85,25,42,2228
0.85,25,43,1088
0.85,25,44,757
0.85,25,45,456
0.85,26,1,638
0.85,26,2,1278
0.85,26,3,476
0.85,26,4,496
0.85,26,5,635
0.85,26,6,423
0.85,26,7,477
0.85,26,8,6152
0.85,26,9,1322
0.85,26,10,393
0.85,26,11,424
0.85,26,12,149
0.85,26,13,177
0.85,26,14,296
0.85,26,15,223
0.85,26,16,164
0.85,26,17,235
0.85,26,18,200
0.85,26,19,385
0.85,26,20,187
0.85,26,21,285
0.85,26,22,199
0.85,26,23,228
0.85,26,24,327
0.85,26,25,558
0.85,26,26,8224
0.85,26,27,1732
0.85,26,28,4284
0.85,26,29,232
0.85,26,30,1067
0.85,26,31,457
0.85,26,32,756
0.85,26,33,258
0.85,26,34,353
0.85,26,35,224
0.85,26,36,223
0.85,26,37,315
0.85,26,38,188
0.85,26,39,261
0.85,26,40,310
0.85,26,41,664
0.85,26,42,569
0.85,26,43,640
0.85,26,44,1280
0.85,26,45,1626
0.85,27,1,189
0.85,27,2,382
0.85,27,3,156
0.85,27,4,190
0.85,27,5,241
0.85,27,6,162
0.85,27,7,210
0.85,27,8,1531
0.85,27,9,420
0.85,27,10,144
0.85,27,11,195
0.85,27,12,51
0.85,27,13,91
0.85,27,14,115
0.85,27,15,88
0.85,27,16,45
0.85,27,17,82
0.85,27,18,63
0.85,27,19,143
0.85,27,20,60
0.85,27,21,92
0.85,27,22,91
0.85,27,23,101
0.85,27,24,126
0.85,27,25,217
0.85,27,26,1482
0.85,27,27,2830
0.85,27,28,3019
0.85,27,29,107
0.85,27,30,499
0.85,27,31,175
0.85,27,32,275
0.85,27,33,86
0.85,27,34,149
0.85,27,35,76
0.85,27,36,81
0.85,27,37,136
0.85,27,38,85
0.85,27,39,108
0.85,27,40,125
0.85,27,41,228
0.85,27,42,200
0.85,27,43,239
0.85,27,44,365
0.85,27,45,375
0.85,28,1,1064
0.85,28,2,1885
0.85,28,3,698
0.85,28,4,965
0.85,28,5,1211
0.85,28,6,841
0.85,28,7,1515
0.85,28,8,9402
0.85,28,9,2551
0.85,28,10,744
0.85,28,11,785
0.85,28,12,287
0.85,28,13,353
0.85,28,14,658
0.85,28,15,494
0.85,28,16,246
0.85,28,17,394
0.85,28,18,298
0.85,28,19,711
0.85,28,20,339
0.85,28,21,576
0.85,28,22,411
0.85,28,23,413
0.85,28,24,599
0.85,28,25,1060
0.85,28,26,4034
0.85,28,27,3126
0.85,28,28,24302
0.85,28,29,751
0.85,28,30,4530
0.85,28,31,1040
0.85,28,32,1620
0.85,28,33,452
0.85,28,34,780
0.85,28,35,416
0.85,28,36,422
0.85,28,37,609
0.85,28,38,323
0.85,28,39,525
0.85,28,40,521
0.85,28,41,1033
0.85,28,42,893
0.85,28,43,902
0.85,28,44,1407
0.85,28,45,1477
0.85,29,1,154
0.85,29,2,208
0.85,29,3,103
0.85,29,4,123
0.85,29,5,164
0.85,29,6,188
0.85,29,7,193
0.85,29,8,506
0.85,29,9,291
0.85,29,10,122
0.85,29,11,170
0.85,29,12,41
0.85,29,13,66
0.85,29,14,87
0.85,29,15,88
0.85,29,16,43
0.85,29,17,70
0.85,29,18,49
0.85,29,19,123
0.85,29,20,46
0.85,29,21,120
0.85,29,22,96
0.85,29,23,68
0.85,29,24,100
0.85,29,25,148
0.85,29,26,197
0.85,29,27,105
0.85,29,28,734
0.85,29,29,1021
0.85,29,30,1281
0.85,29,31,206
0.85,29,32,389
0.85,29,33,110
0.85,29,34,145
0.85,29,35,79
0.85,29,36,109
0.85,29,37,124
0.85,29,38,68
0.85,29,39,81
0.85,29,40,93
0.85,29,41,165
0.85,29,42,132
0.85,29,43,109
0.85,29,44,178
0.85,29,45,140
0.85,30,1,608
0.85,30,2,847
0.85,30,3,318
0.85,30,4,506
0.85,30,5,608
0.85,30,6,561
0.85,30,7,1282
0.85,30,8,2346
0.85,30,9,1280
0.85,30,10,391
0.85,30,11,471
0.85,30,12,135
0.85,30,13,233
0.85,30,14,375
0.85,30,15,308
0.85,30,16,149
0.85,30,17,231
0.85,30,18,139
0.85,30,19,360
0.85,30,20,170
0.85,30,21,363
0.85,30,22,239
0.85,30,23,223
0.85,30,24,271
0.85,30,25,564
0.85,30,26,777
0.85,30,27,363
0.85,30,28,3922
0.85,30,29,1099
0.85,30,30,7289
0.85,30,31,1043
0.85,30,32,1199
0.85,30,33,319
0.85,30,34,421
0.85,30,35,223
0.85,30,36,234
0.85,30,37,282
0.85,30,38,162
0.85,30,39,272
0.85,30,40,269
0.85,30,41,470
0.85,30,42,428
0.85,30,43,393
0.85,30,44,532
0.85,30,45,530
0.85,31,1,840
0.85,31,2,776
0.85,31,3,296
0.85,31,4,501
0.85,31,5,699
0.85,31,6,512
0.85,31,7,1002
0.85,31,8,1362
0.85,31,9,1609
0.85,31,10,235
0.85,31,11,299
0.85,31,12,96
0.85,31,13,150
0.85,31,14,266
0.85,31,15,187
0.85,31,16,130
0.85,31,17,179
0.85,31,18,106
0.85,31,19,275
0.85,31,20,123
0.85,31,21,295
0.85,31,22,193
0.85,31,23,180
0.85,31,24,227
0.85,31,25,415
0.85,31,26,412
0.85,31,27,169
0.85,31,28,1132
0.85,31,29,238
0.85,31,30,1346
0.85,31,31,2355
0.85,31,32,1448
0.85,31,33,211
0.85,31,34,281
0.85,31,35,151
0.85,31,36,132
0.85,31,37,183
0.85,31,38,104
0.85,31,39,148
0.85,31,40,181
0.85,31,41,325
0.85,31,42,307
0.85,31,43,333
0.85,31,44,416
0.85,31,45,421
0.85,32,1,863
0.85,32,2,862
0.85,32,3,426
0.85,32,4,1030
0.85,32,5,1160
0.85,32,6,1762
0.85,32,7,400
0.85,32,8,1033
0.85,32,9,916
0.85,32,10,450
0.85,32,11,513
0.85,32,12,141
0.85,32,13,318
0.85,32,14,689
0.85,32,15,442
0.85,32,16,238
0.85,32,17,321
0.85,32,18,154
0.85,32,19,464
0.85,32,20,191
0.85,32,21,736
0.85,32,22,432
0.85,32,23,268
0.85,32,24,373
0.85,32,25,700
0.85,32,26,360
0.85,32,27,134
0.85,32,28,913
0.85,32,29,199
0.85,32,30,885
0.85,32,31,822
0.85,32,32,5279
0.85,32,33,730
0.85,32,34,693
0.85,32,35,289
0.85,32,36,259
0.85,32,37,311
0.85,32,38,177
0.85,32,39,267
0.85,32,40,260
0.85,32,41,585
0.85,32,42,539
0.85,32,43,455
0.85,32,44,456
0.85,32,45,377
0.85,33,1,240
0.85,33,2,365
0.85,33,3,174
0.85,33,4,435
0.85,33,5,426
0.85,33,6,921
0.85,33,7,151
0.85,33,8,471
0.85,33,9,311
0.85,33,10,519
0.85,33,11,735
0.85,33,12,211
0.85,33,13,410
0.85,33,14,494
0.85,33,15,579
0.85,33,16,146
0.85,33,17,320
0.85,33,18,121
0.85,33,19,287
0.85,33,20,140
0.85,33,21,737
0.85,33,22,1230
0.85,33,23,216
0.85,33,24,406
0.85,33,25,649
0.85,33,26,216
0.85,33,27,77
0.85,33,28,476
0.85,33,29,99
0.85,33,30,381
0.85,33,31,209
0.85,33,32,1204
0.85,33,33,2422
0.85,33,34,1529
0.85,33,35,503
0.85,33,36,412
0.85,33,37,410
0.85,33,38,239
0.85,33,39,301
0.85,33,40,227
0.85,33,41,474
0.85,33,42,321
0.85,33,43,279
0.85,33,44,271
0.85,33,45,195
0.85,34,1,512
0.85,34,2,825
0.85,34,3,476
0.85,34,4,1218
0.85,34,5,979
0.85,34,6,1296
0.85,34,7,303
0.85,34,8,1045
0.85,34,9,661
0.85,34,10,2532
0.85,34,11,4278
0.85,34,12,877
0.85,34,13,3669
0.85,34,14,1732
0.85,34,15,3127
0.85,34,16,453
0.85,34,17,1109
0.85,34,18,347
0.85,34,19,794
0.85,34,20,355
0.85,34,21,1750
0.85,34,22,2875
0.85,34,23,638
0.85,34,24,1767
0.85,34,25,2461
0.85,34,26,436
0.85,34,27,182
0.85,34,28,1067
0.85,34,29,193
0.85,34,30,737
0.85,34,31,442
0.85,34,32,1579
0.85,34,33,1880
0.85,34,34,11679
0.85,34,35,3406
0.85,34,36,1754
0.85,34,37,1498
0.85,34,38,798
0.85,34,39,1058
0.85,34,40,786
0.85,34,41,1510
0.85,34,42,995
0.85,34,43,691
0.85,34,44,597
0.85,34,45,441
0.85,35,1,256
0.85,35,2,357
0.85,35,3,226
0.85,35,4,462
0.85,35,5,426
0.85,35,6,494
0.85,35,7,140
0.85,35,8,521
0.85,35,9,319
0.85,35,10,1309
0.85,35,11,3553
0.85,35,12,656
0.85,35,13,1159
0.85,35,14,531
0.85,35,15,974
0.85,35,16,168
0.85,35,17,409
0.85,35,18,168
0.85,35,19,353
0.85,35,20,154
0.85,35,21,584
0.85,35,22,712
0.85,35,23,293
0.85,35,24,842
0.85,35,25,1065
0.85,35,26,228
0.85,35,27,103
0.85,35,28,490
0.85,35,29,95
0.85,35,30,358
0.85,35,31,201
0.85,35,32,694
0.85,35,33,560
0.85,35,34,3101
0.85,35,35,5174
0.85,35,36,2240
0.85,35,37,1391
0.85,35,38,499
0.85,35,39,553
0.85,35,40,487
0.85,35,41,801
0.85,35,42,492
0.85,35,43,304
0.85,35,44,328
0.85,35,45,225
0.85,36,1,94
0.85,36,2,174
0.85,36,3,81
0.85,36,4,189
0.85,36,5,161
0.85,36,6,204
0.85,36,7,59
0.85,36,8,249
0.85,36,9,143
0.85,36,10,547
0.85,36,11,1662
0.85,36,12,318
0.85,36,13,347
0.85,36,14,236
0.85,36,15,310
0.85,36,16,85
0.85,36,17,174
0.85,36,18,69
0.85,36,19,155
0.85,36,20,82
0.85,36,21,194
0.85,36,22,228
0.85,36,23,133
0.85,36,24,367
0.85,36,25,427
0.85,36,26,117
0.85,36,27,57
0.85,36,28,231
0.85,36,29,55
0.85,36,30,159
0.85,36,31,79
0.85,36,32,266
0.85,36,33,205
0.85,36,34,740
0.85,36,35,1209
0.85,36,36,3295
0.85,36,37,1202
0.85,36,38,287
0.85,36,39,255
0.85,36,40,244
0.85,36,41,347
0.85,36,42,222
0.85,36,43,148
0.85,36,44,148
0.85,36,45,106
0.85,37,1,330
0.85,37,2,503
0.85,37,3,301
0.85,37,4,501
0.85,37,5,469
0.85,37,6,485
0.85,37,7,165
0.85,37,8,693
0.85,37,9,350
0.85,37,10,1856
0.85,37,11,4653
0.85,37,12,1611
0.85,37,13,717
0.85,37,14,428
0.85,37,15,690
0.85,37,16,177
0.85,37,17,418
0.85,37,18,233
0.85,37,19,422
0.85,37,20,178
0.85,37,21,480
0.85,37,22,491
0.85,37,23,406
0.85,37,24,1006
0.85,37,25,1246
0.85,37,26,309
0.85,37,27,138
0.85,37,28,703
0.85,37,29,139
0.85,37,30,399
0.85,37,31,210
0.85,37,32,696
0.85,37,33,417
0.85,37,34,1191
0.85,37,35,1318
0.85,37,36,2809
0.85,37,37,14737
0.85,37,38,1274
0.85,37,39,1046
0.85,37,40,934
0.85,37,41,1216
0.85,37,42,600
0.85,37,43,397
0.85,37,44,417
0.85,37,45,288
0.85,38,1,98
0.85,38,2,209
0.85,38,3,144
0.85,38,4,216
0.85,38,5,195
0.85,38,6,219
0.85,38,7,73
0.85,38,8,250
0.85,38,9,171
0.85,38,10,1902
0.85,38,11,1226
0.85,38,12,1166
0.85,38,13,322
0.85,38,14,242
0.85,38,15,364
0.85,38,16,90
0.85,38,17,236
0.85,38,18,140
0.85,38,19,231
0.85,38,20,77
0.85,38,21,212
0.85,38,22,176
0.85,38,23,280
0.85,38,24,869
0.85,38,25,922
0.85,38,26,151
0.85,38,27,60
0.85,38,28,273
0.85,38,29,59
0.85,38,30,164
0.85,38,31,102
0.85,38,32,281
0.85,38,33,162
0.85,38,34,428
0.85,38,35,357
0.85,38,36,404
0.85,38,37,978
0.85,38,38,3454
0.85,38,39,1587
0.85,38,40,879
0.85,38,41,884
0.85,38,42,343
0.85,38,43,196
0.85,38,44,179
0.85,38,45,110
0.85,39,1,179
0.85,39,2,335
0.85,39,3,230
0.85,39,4,416
0.85,39,5,384
0.85,39,6,272
0.85,39,7,78
0.85,39,8,392
0.85,39,9,237
0.85,39,10,2142
0.85,39,11,1046
0.85,39,12,565
0.85,39,13,507
0.85,39,14,459
0.85,39,15,521
0.85,39,16,172
0.85,39,17,387
0.85,39,18,293
0.85,39,19,410
0.85,39,20,175
0.85,39,21,323
0.85,39,22,257
0.85,39,23,519
0.85,39,24,2032
0.85,39,25,1971
0.85,39,26,182
0.85,39,27,72
0.85,39,28,349
0.85,39,29,54
0.85,39,30,223
0.85,39,31,126
0.85,39,32,372
0.85,39,33,193
0.85,39,34,532
0.85,39,35,331
0.85,39,36,367
0.85,39,37,634
0.85,39,38,1691
0.85,39,39,6879
0.85,39,40,2796
0.85,39,41,2323
0.85,39,42,645
0.85,39,43,373
0.85,39,44,307
0.85,39,45,196
0.85,40,1,169
0.85,40,2,307
0.85,40,3,167
0.85,40,4,339
0.85,40,5,233
0.85,40,6,288
0.85,40,7,88
0.85,40,8,328
0.85,40,9,214
0.85,40,10,1086
0.85,40,11,724
0.85,40,12,342
0.85,40,13,286
0.85,40,14,303
0.85,40,15,347
0.85,40,16,123
0.85,40,17,321
0.85,40,18,307
0.85,40,19,342
0.85,40,20,170
0.85,40,21,260
0.85,40,22,194
0.85,40,23,472
0.85,40,24,1043
0.85,40,25,1429
0.85,40,26,189
0.85,40,27,81
0.85,40,28,347
0.85,40,29,56
0.85,40,30,207
0.85,40,31,93
0.85,40,32,331
0.85,40,33,157
0.85,40,34,361
0.85,40,35,229
0.85,40,36,275
0.85,40,37,494
0.85,40,38,726
0.85,40,39,2782
0.85,40,40,6314
0.85,40,41,2873
0.85,40,42,663
0.85,40,43,363
0.85,40,44,309
0.85,40,45,163
0.85,41,1,284
0.85,41,2,602
0.85,41,3,422
0.85,41,4,722
0.85,41,5,642
0.85,41,6,410
0.85,41,7,147
0.85,41,8,651
0.85,41,9,373
0.85,41,10,1320
0.85,41,11,927
0.85,41,12,368
0.85,41,13,459
0.85,41,14,706
0.85,41,15,626
0.85,41,16,321
0.85,41,17,625
0.85,41,18,1269
0.85,41,19,888
0.85,41,20,520
0.85,41,21,450
0.85,41,22,296
0.85,41,23,1839
0.85,41,24,1619
0.85,41,25,3360
0.85,41,26,275
0.85,41,27,141
0.85,41,28,548
0.85,41,29,97
0.85,41,30,365
0.85,41,31,198
0.85,41,32,546
0.85,41,33,251
0.85,41,34,546
0.85,41,35,335
0.85,41,36,348
0.85,41,37,554
0.85,41,38,600
0.85,41,39,1907
0.85,41,40,2448
0.85,41,41,11170
0.85,41,42,1967
0.85,41,43,914
0.85,41,44,618
0.85,41,45,334
0.85,42,1,612
0.85,42,2,1406
0.85,42,3,1137
0.85,42,4,1768
0.85,42,5,1503
0.85,42,6,712
0.85,42,7,228
0.85,42,8,1212
0.85,42,9,723
0.85,42,10,1143
0.85,42,11,909
0.85,42,12,297
0.85,42,13,551
0.85,42,14,1607
0.85,42,15,738
0.85,42,16,756
0.85,42,17,978
0.85,42,18,2715
0.85,42,19,2905
0.85,42,20,2550
0.85,42,21,704
0.85,42,22,413
0.85,42,23,2346
0.85,42,24,1195
0.85,42,25,3033
0.85,42,26,482
0.85,42,27,226
0.85,42,28,897
0.85,42,29,118
0.85,42,30,572
0.85,42,31,356
0.85,42,32,960
0.85,42,33,354
0.85,42,34,730
0.85,42,35,371
0.85,42,36,365
0.85,42,37,489
0.85,42,38,457
0.85,42,39,953
0.85,42,40,956
0.85,42,41,3809
0.85,42,42,12499
0.85,42,43,3193
0.85,42,44,1341
0.85,42,45,651
0.85,43,1,356
0.85,43,2,1083
0.85,43,3,1213
0.85,43,4,643
0.85,43,5,861
0.85,43,6,321
0.85,43,7,145
0.85,43,8,688
0.85,43,9,404
0.85,43,10,303
0.85,43,11,326
0.85,43,12,118
0.85,43,13,166
0.85,43,14,448
0.85,43,15,247
0.85,43,16,184
0.85,43,17,261
0.85,43,18,386
0.85,43,19,998
0.85,43,20,786
0.85,43,21,259
0.85,43,22,151
0.85,43,23,386
0.85,43,24,312
0.85,43,25,703
0.85,43,26,311
0.85,43,27,110
0.85,43,28,502
0.85,43,29,52
0.85,43,30,295
0.85,43,31,170
0.85,43,32,444
0.85,43,33,147
0.85,43,34,279
0.85,43,35,146
0.85,43,36,128
0.85,43,37,215
0.85,43,38,155
0.85,43,39,249
0.85,43,40,293
0.85,43,41,833
0.85,43,42,1868
0.85,43,43,3876
0.85,43,44,1480
0.85,43,45,543
0.85,44,1,613
0.85,44,2,2066
0.85,44,3,1009
0.85,44,4,604
0.85,44,5,794
0.85,44,6,333
0.85,44,7,237
0.85,44,8,1581
0.85,44,9,803
0.85,44,10,351
0.85,44,11,374
0.85,44,12,122
0.85,44,13,188
0.85,44,14,366
0.85,44,15,241
0.85,44,16,182
0.85,44,17,228
0.85,44,18,283
0.85,44,19,560
0.85,44,20,308
0.85,44,21,300
0.85,44,22,194
0.85,44,23,329
0.85,44,24,367
0.85,44,25,660
0.85,44,26,754
0.85,44,27,220
0.85,44,28,953
0.85,44,29,93
0.85,44,30,476
0.85,44,31,293
0.85,44,32,609
0.85,44,33,161
0.85,44,34,273
0.85,44,35,150
0.85,44,36,184
0.85,44,37,240
0.85,44,38,174
0.85,44,39,294
0.85,44,40,342
0.85,44,41,830
0.85,44,42,1036
0.85,44,43,1594
0.85,44,44,6591
0.85,44,45,1928
0.85,45,1,726
0.85,45,2,2404
0.85,45,3,656
0.85,45,4,506
0.85,45,5,769
0.85,45,6,354
0.85,45,7,356
0.85,45,8,3659
0.85,45,9,1503
0.85,45,10,299
0.85,45,11,350
0.85,45,12,115
0.85,45,13,166
0.85,45,14,273
0.85,45,15,233
0.85,45,16,134
0.85,45,17,200
0.85,45,18,202
0.85,45,19,428
0.85,45,20,234
0.85,45,21,282
0.85,45,22,168
0.85,45,23,239
0.85,45,24,305
0.85,45,25,538
0.85,45,26,1442
0.85,45,27,314
0.85,45,28,1443
0.85,45,29,142
0.85,45,30,605
0.85,45,31,411
0.85,45,32,699
0.85,45,33,157
0.85,45,34,298
0.85,45,35,154
0.85,45,36,179
0.85,45,37,211
0.85,45,38,105
0.85,45,39,234
0.85,45,40,277
0.85,45,41,589
0.85,45,42,638
0.85,45,43,806
0.85,45,44,2606
0.85,45,45,4680
1.8,1,1,1167
1.8,1,2,1495
1.8,1,3,523
1.8,1,4,736
1.8,1,5,1129
1.8,1,6,634
1.8,1,7,389
1.8,1,8,1486
1.8,1,9,1332
1.8,1,10,400
1.8,1,11,445
1.8,1,12,135
1.8,1,13,183
1.8,1,14,408
1.8,1,15,269
1.8,1,16,174
1.8,1,17,258
1.8,1,18,201
1.8,1,19,534
1.8,1,20,229
1.8,1,21,385
1.8,1,22,248
1.8,1,23,245
1.8,1,24,371
1.8,1,25,685
1.8,1,26,588
1.8,1,27,224
1.8,1,28,1134
1.8,1,29,165
1.8,1,30,773
1.8,1,31,687
1.8,1,32,1204
1.8,1,33,253
1.8,1,34,418
1.8,1,35,214
1.8,1,36,195
1.8,1,37,312
1.8,1,38,185
1.8,1,39,267
1.8,1,40,302
1.8,1,41,625
1.8,1,42,590
1.8,1,43,577
1.8,1,44,860
1.8,1,45,697
1.8,2,1,1211
1.8,2,2,3045
1.8,2,3,1053
1.8,2,4,1053
1.8,2,5,1506
1.8,2,6,654
1.8,2,7,478
1.8,2,8,2270
1.8,2,9,1609
1.8,2,10,551
